slug,title,bedrooms,bathrooms,numberOfImages,numberOfFloorplans,numberOfVirtualTours,summary,displayAddress,countryCode,location,propertyImages,propertySubType,listingUpdateReason,listingUpdateDate,premiumListing,featuredProperty,displayPrice,displayPriceQualifier,propertyType,customerSegment,availableFrom,letAgreed,branchId,propertyUrl,shortDescription,longDescription,commercial,residential,newHome,auction
138846776,"Bracken Close, North Baddesley, Southampton, Hampshire",3,0,12,1,0,Located in a quiet cul-de-sac this three bedroom end of terrace house includes a private rear garden and a garage. ,"Bracken Close, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97215, 'longitude': -1.44279}",https://media.rightmove.co.uk/9k/8764/138846776/8764_ROM230424_IMG_00_0000.jpeg,End of Terrace,price_reduced,2023-10-19T19:38:05Z,True,False,"£280,000",Offers in Excess of,3 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/138846776#/?channel=RES_BUY,,Located in a quiet cul-de-sac this three bedroom end of terrace house includes a private rear garden and a garage. ,False,True,False,False
144709727,"Langham Close, North Baddesley, Southampton, Hampshire",2,2,12,1,0,We are delighted to welcome to the market this two bedroom terraced property located in a sought after location in North Baddesley including garage and private rear garden.,"Langham Close, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97389, 'longitude': -1.44975}",https://media.rightmove.co.uk/9k/8764/144709727/8764_ROM230429_IMG_00_0000.jpeg,Terraced,price_reduced,2024-03-12T11:30:37Z,True,False,"£280,000",Guide Price,2 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144709727#/?channel=RES_BUY,,We are delighted to welcome to the market this two bedroom terraced property located in a sought after location in North Baddesley including garage and private rear garden.,False,True,False,False
132545684,"Middlebridge Street, Romsey, Hampshire",2,0,14,1,0,"This GROUND FLOOR APARTMENT in the popular Brook Court conveniently located within a short walk of Romsey Town Centre, including garage and communal garden. NO FORWARD CHAIN and SHARE OF FREEHOLD.","Middlebridge Street, Romsey, Hampshire",GB,"{'latitude': 50.98671, 'longitude': -1.50003}",https://media.rightmove.co.uk/9k/8764/132545684/8764_ROM230118_IMG_11_0000.jpeg,Apartment,new,2024-02-13T16:38:39Z,False,False,"£275,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/132545684#/?channel=RES_BUY,,"This GROUND FLOOR APARTMENT in the popular Brook Court conveniently located within a short walk of Romsey Town Centre, including garage and communal garden. NO FORWARD CHAIN and SHARE OF FREEHOLD.",False,True,False,False
146059580,"Station Approach, Romsey, Hampshire",2,0,14,1,0,"Built in 2016 this immaculate two bedroom house neatly tucked away in central Romsey with allocated parking space, communal courtyard and no forward chain.","Station Approach, Romsey, Hampshire",GB,"{'latitude': 50.99198, 'longitude': -1.49314}",https://media.rightmove.co.uk/9k/8764/146059580/8764_ROM240020_IMG_00_0000.jpeg,Terraced,new,2024-03-22T16:06:18Z,False,False,"£275,000",,2 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146059580#/?channel=RES_BUY,,"Built in 2016 this immaculate two bedroom house neatly tucked away in central Romsey with allocated parking space, communal courtyard and no forward chain.",False,True,False,False
144595595,"Station Approach, Romsey, Hampshire",2,2,9,1,0,We are pleased to welcome to the market this beautifully presented two bedroom property located in central Romsey next to the train station. Communal courtyard and allocated parking space.,"Station Approach, Romsey, Hampshire",GB,"{'latitude': 50.99198, 'longitude': -1.49314}",https://media.rightmove.co.uk/9k/8764/144595595/8764_ROM240078_IMG_00_0000.jpeg,Terraced,price_reduced,2024-06-19T19:38:05Z,False,False,"£270,000",Offers in Excess of,2 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144595595#/?channel=RES_BUY,,We are pleased to welcome to the market this beautifully presented two bedroom property located in central Romsey next to the train station. Communal courtyard and allocated parking space.,False,True,False,False
129968087,"Abbotswood Common Road, Romsey, Hampshire",1,0,9,1,0,"BRAND NEW RETIREMENT APARTMENTS IN ROMSEY. Apartment 14 £270,000. Exclusive 1 & 2 bedroom apartments with beautifully landscaped communal gardens. 2 bedroom from £395,000 and 1 bedroom from £250,000. Please contact the office to for further information.","Abbotswood Common Road, Romsey, Hampshire",GB,"{'latitude': 51.00395, 'longitude': -1.47448}",https://media.rightmove.co.uk/9k/8764/129968087/8764_ROM220507_IMG_00_0000.jpeg,Apartment,new,2022-12-13T15:34:01Z,False,False,"£270,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/129968087#/?channel=RES_BUY,,"BRAND NEW RETIREMENT APARTMENTS IN ROMSEY. Apartment 14 £270,000. Exclusive 1 & 2 bedroom apartments with beautifully landscaped communal gardens. 2 bedroom from £395,000 and 1 bedroom from £250,000. Please contact the office to for further information.",False,True,False,False
145899017,"Duttons Road, Romsey, Hampshire",1,1,12,1,0,"A One Bedroomed Apartment which is located in the prestigious Fleur De Lis development. communual lounge , lift, Lounge, kitchen with integrated appliances, bedroom, shower room. NO FORWARD CHAIN","Duttons Road, Romsey, Hampshire",GB,"{'latitude': 50.99217, 'longitude': -1.49598}",https://media.rightmove.co.uk/9k/8764/145899017/8764_ROM240160_IMG_00_0000.jpeg,Apartment,new,2024-03-19T13:26:05Z,False,False,"£267,500",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/145899017#/?channel=RES_BUY,,"A One Bedroomed Apartment which is located in the prestigious Fleur De Lis development. communual lounge , lift, Lounge, kitchen with integrated appliances, bedroom, shower room. NO FORWARD CHAIN",False,True,False,False
144623030,"Sutherland Close, Romsey, Hampshire",3,0,9,1,0,Michael Rhodes present this three-bedroom mid-terrace property to the market. This property boasts huge potential to improve and modernize throughout. NO FORWARD CHAIN,"Sutherland Close, Romsey, Hampshire",GB,"{'latitude': 50.99811, 'longitude': -1.47668}",https://media.rightmove.co.uk/9k/8764/144623030/8764_ROM240057_IMG_09_0000.jpeg,Terraced,price_reduced,2024-03-22T10:48:08Z,False,False,"£265,000",Offers in Excess of,3 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144623030#/?channel=RES_BUY,,Michael Rhodes present this three-bedroom mid-terrace property to the market. This property boasts huge potential to improve and modernize throughout. NO FORWARD CHAIN,False,True,False,False
144759401,"Tadburn Road, Romsey, Hampshire",2,1,11,1,0,This beautiful and fully renovated two bedroom apartment is located in a desirable location in Romsey including a garage and a share of the freehold. NO FORWARD CHAIN.,"Tadburn Road, Romsey, Hampshire",GB,"{'latitude': 50.98606, 'longitude': -1.48194}",https://media.rightmove.co.uk/9k/8764/144759401/8764_ROM240105_IMG_11_0000.jpeg,Apartment,new,2024-02-15T12:14:22Z,False,False,"£260,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/144759401#/?channel=RES_BUY,,This beautiful and fully renovated two bedroom apartment is located in a desirable location in Romsey including a garage and a share of the freehold. NO FORWARD CHAIN.,False,True,False,False
142741616,"Ganger Road, Romsey, Hampshire",2,1,10,1,0,This two bedroom end of terrace house located in a sought after area in Romsey with a sizeable secluded garden. NO FORWARD CHAIN.,"Ganger Road, Romsey, Hampshire",GB,"{'latitude': 51.00205, 'longitude': -1.47165}",https://media.rightmove.co.uk/9k/8764/142741616/8764_ROM230588_IMG_00_0000.jpeg,End of Terrace,new,2023-12-06T16:00:09Z,False,False,"£260,000",,2 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/142741616#/?channel=RES_BUY,,This two bedroom end of terrace house located in a sought after area in Romsey with a sizeable secluded garden. NO FORWARD CHAIN.,False,True,False,False
143293817,"Fleming Court, Norton Welch Close, North Baddesley, Southampton",2,1,12,1,0,"Locate in a quiet cul-de-sac this delightful two bedroom end of terraced house designed for the over 55's. Includes communal gardens, two bedrooms, downstairs cloakroom, off road parking and a garage.","Fleming Court, Norton Welch Close, North Baddesley, Southampton",GB,"{'latitude': 50.974, 'longitude': -1.43579}",https://media.rightmove.co.uk/9k/8764/143293817/8764_ROM230539_IMG_00_0000.jpeg,End of Terrace,price_reduced,2024-04-04T15:39:57Z,False,False,"£259,500",,2 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143293817#/?channel=RES_BUY,,"Locate in a quiet cul-de-sac this delightful two bedroom end of terraced house designed for the over 55's. Includes communal gardens, two bedrooms, downstairs cloakroom, off road parking and a garage.",False,True,False,False
149811269,"Minchin Road, Romsey, Hampshire",2,1,9,1,0,"This beautifully presented two bedroom coach house positioned in a very quiet position in Abbotswood with off street parking, and no forward chain.","Minchin Road, Romsey, Hampshire",GB,"{'latitude': 51.0036, 'longitude': -1.47591}",https://media.rightmove.co.uk/9k/8764/149811269/8764_ROM240381_IMG_10_0000.jpeg,Semi-Detached,price_reduced,2024-07-17T10:13:11Z,False,False,"£250,000",Offers Over,2 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/149811269#/?channel=RES_BUY,,"This beautifully presented two bedroom coach house positioned in a very quiet position in Abbotswood with off street parking, and no forward chain.",False,True,False,False
134900078,"Duttons Road, Romsey, Hampshire",1,1,12,1,0,"A One Bedroomed Apartment which is located in the prestigious Fleur De Lis development. communual hall and lounge , lift, Lounge, kitchen with integrated appliances, bedroom, shower room, balcony. NO FORWARD CHAIN","Duttons Road, Romsey, Hampshire",GB,"{'latitude': 50.99217, 'longitude': -1.49598}",https://media.rightmove.co.uk/9k/8764/134900078/8764_ROM230257_IMG_00_0000.jpeg,Apartment,price_reduced,2024-06-06T14:55:48Z,False,False,"£250,000",Offers in Excess of,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/134900078#/?channel=RES_BUY,,"A One Bedroomed Apartment which is located in the prestigious Fleur De Lis development. communual hall and lounge , lift, Lounge, kitchen with integrated appliances, bedroom, shower room, balcony. NO FORWARD CHAIN",False,True,False,False
143616815,"Rufus Gardens, Totton, Southampton, Hampshire",2,1,10,1,0,We are pleased to welcome to the market this two bedroom terraced property with parking and rear garden located in a popular area of Totton. NO FORWARD CHAIN.,"Rufus Gardens, Totton, Southampton, Hampshire",GB,"{'latitude': 50.91887, 'longitude': -1.51427}",https://media.rightmove.co.uk/9k/8764/143616815/8764_ROM240014_IMG_00_0000.jpeg,Terraced,new,2024-01-13T11:05:04Z,False,False,"£250,000",,2 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143616815#/?channel=RES_BUY,,We are pleased to welcome to the market this two bedroom terraced property with parking and rear garden located in a popular area of Totton. NO FORWARD CHAIN.,False,True,False,False
150453218,"Stevens Road, Eastleigh, Hampshire",2,1,11,1,0,"Michael Rhodes are delighted to welcome this beautifully presented two bedroom apartment to the market, located on the highly desirable North Stoneham Park development.","Stevens Road, Eastleigh, Hampshire",GB,"{'latitude': 50.95645, 'longitude': -1.3782}",https://media.rightmove.co.uk/9k/8764/150453218/8764_ROM240405_IMG_00_0000.jpeg,Apartment,new,2024-07-19T17:22:05Z,False,False,"£245,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150453218#/?channel=RES_BUY,,"Michael Rhodes are delighted to welcome this beautifully presented two bedroom apartment to the market, located on the highly desirable North Stoneham Park development.",False,True,False,False
150452414,"Winchester Road, Romsey",2,2,14,1,0,"Well presented spacious top floor apartment with no forward chain within a short walk of Romsey Town Centre benefitting from an ensuite to bedroom 1, balcony and an allocated parking space. No forward chain.","Winchester Road, Romsey",GB,"{'latitude': 50.99115, 'longitude': -1.48802}",https://media.rightmove.co.uk/9k/8764/150452414/8764_ROM210213_IMG_12_0000.jpeg,Apartment,new,2024-07-19T17:11:06Z,False,False,"£230,000",Offers in Excess of,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150452414#/?channel=RES_BUY,,"Well presented spacious top floor apartment with no forward chain within a short walk of Romsey Town Centre benefitting from an ensuite to bedroom 1, balcony and an allocated parking space. No forward chain.",False,True,False,False
149637212,"Howard Road, Southampton, Hampshire",2,1,11,1,0,This spacious and recently decorated two bedroom split level apartment located in a highly sought after location with a garden and garage.,"Howard Road, Southampton, Hampshire",GB,"{'latitude': 50.91458, 'longitude': -1.42086}",https://media.rightmove.co.uk/9k/8764/149637212/8764_ROM240356_IMG_00_0000.jpeg,Apartment,price_reduced,2024-07-20T12:31:28Z,False,False,"£230,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/149637212#/?channel=RES_BUY,,This spacious and recently decorated two bedroom split level apartment located in a highly sought after location with a garden and garage.,False,True,False,False
148754057,"Mercury Close, Southampton, Hampshire",2,1,12,0,0,"We are pleased to welcome this two bedroom terraced property to the market. Located in a favoured position close to Southampton City Centre, this property benefits from driveway parking for two cars and a private rear garden.","Mercury Close, Southampton, Hampshire",GB,"{'latitude': 50.9381, 'longitude': -1.4506}",https://media.rightmove.co.uk/9k/8764/148754057/8764_ROM240309_IMG_00_0000.jpeg,Terraced,new,2024-06-04T18:09:03Z,False,False,"£230,000",,2 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/148754057#/?channel=RES_BUY,,"We are pleased to welcome this two bedroom terraced property to the market. Located in a favoured position close to Southampton City Centre, this property benefits from driveway parking for two cars and a private rear garden.",False,True,False,False
148151756,"Montfort Close, Romsey, Hampshire",2,1,8,1,0,We are pleased to welcome to the market this well presented two bedroom apartment including an allocated parking space.,"Montfort Close, Romsey, Hampshire",GB,"{'latitude': 50.98784, 'longitude': -1.47281}",https://media.rightmove.co.uk/9k/8764/148151756/8764_ROM240288_IMG_00_0000.jpeg,Apartment,price_reduced,2024-06-14T09:54:51Z,False,False,"£229,500",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/148151756#/?channel=RES_BUY,,We are pleased to welcome to the market this well presented two bedroom apartment including an allocated parking space.,False,True,False,False
86488506,"Chilcott Court, North Baddesley, Southampton, Hampshire",2,2,10,1,0,"A spacious two-bedroom apartment on the ground floor. Accommodation comprises of a bright living/dining room, an ensuite to bedroom 1, a modern kitchen with integrated appliances and an allocated parking space. NO FORWARD CHAIN.","Chilcott Court, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97539, 'longitude': -1.44361}",https://media.rightmove.co.uk/9k/8764/86488506/8764_ROM230507_IMG_00_0000.jpeg,Apartment,new,2024-03-18T16:28:47Z,False,False,"£220,000",Offers in Excess of,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/86488506#/?channel=RES_BUY,,"A spacious two-bedroom apartment on the ground floor. Accommodation comprises of a bright living/dining room, an ensuite to bedroom 1, a modern kitchen with integrated appliances and an allocated parking space. NO FORWARD CHAIN.",False,True,False,False
146135582,"Broadwater Road, Romsey",2,1,11,1,0,"A well presented Two Bedroomed apartment is located in the heart of the Town. Whilst the property is on the first floor there is a lift. Hall, Lounge and incorporated kitchen, 2 beds, shower room, balcony. Allocated Car Parking Space. Recommended.","Broadwater Road, Romsey",GB,"{'latitude': 50.9876, 'longitude': -1.49831}",https://media.rightmove.co.uk/9k/8764/146135582/8764_ROM210322_IMG_12_0000.jpeg,Apartment,price_reduced,2024-07-11T14:05:45Z,False,False,"£220,000",Offers in Excess of,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/146135582#/?channel=RES_BUY,,"A well presented Two Bedroomed apartment is located in the heart of the Town. Whilst the property is on the first floor there is a lift. Hall, Lounge and incorporated kitchen, 2 beds, shower room, balcony. Allocated Car Parking Space. Recommended.",False,True,False,False
150834572,"Latimer Street, Romsey, Hampshire",1,1,9,1,0,Michael Rhodes present this one bedroom apartment situated in the heart of Romsey to the market. This property has NO FORWARD CHAIN.,"Latimer Street, Romsey, Hampshire",GB,"{'latitude': 50.98948, 'longitude': -1.49801}",https://media.rightmove.co.uk/9k/8764/150834572/8764_ROM240424_IMG_00_0000.jpeg,Apartment,new,2024-07-31T15:04:02Z,False,False,"£210,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/150834572#/?channel=RES_BUY,,Michael Rhodes present this one bedroom apartment situated in the heart of Romsey to the market. This property has NO FORWARD CHAIN.,False,True,False,False
134968961,"Broadwater Road, Romsey",2,0,9,1,0,Well proportioned top floor two bedroom apartment located in the heart of the town with the advantage of an allocated car parking space. There is a lift and easy access to the Town. Balcony and modern kitchen.,"Broadwater Road, Romsey",GB,"{'latitude': 50.9876, 'longitude': -1.49831}",https://media.rightmove.co.uk/9k/8764/134968961/8764_ROM210478_IMG_00_0000.jpeg,Apartment,new,2024-03-14T10:06:56Z,False,False,"£210,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/134968961#/?channel=RES_BUY,,Well proportioned top floor two bedroom apartment located in the heart of the town with the advantage of an allocated car parking space. There is a lift and easy access to the Town. Balcony and modern kitchen.,False,True,False,False
145628600,"Conager Close, Nursling, Southampton, Hampshire",1,0,8,1,0,This beautiful one bedroom apartment located in a popular development in Nursling with parking and delightful kitchen living area.,"Conager Close, Nursling, Southampton, Hampshire",GB,"{'latitude': 50.93839, 'longitude': -1.46726}",https://media.rightmove.co.uk/9k/8764/145628600/8764_ROM230569_IMG_00_0000.jpeg,Apartment,new,2024-03-12T10:26:18Z,False,False,"£210,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/145628600#/?channel=RES_BUY,,This beautiful one bedroom apartment located in a popular development in Nursling with parking and delightful kitchen living area.,False,True,False,False
151005740,"Proctor Drive, North Baddesley, Southampton, Hampshire",2,1,12,1,0,"We are delighted to welcome to the market this two bedroom terraced house in a quiet cul de sac location in North Baddesley including garage, private rear garden and spacious accommodation. NO FORWARD CHAIN.","Proctor Drive, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97235, 'longitude': -1.44735}",https://media.rightmove.co.uk/9k/8764/151005740/8764_ROM190098_IMG_00_0000.jpeg,Terraced,new,2024-08-05T17:30:05Z,False,True,"£280,000",Offers in Excess of,2 bedroom terraced house for sale,,,False,8764,https://www.rightmove.co.uk/properties/151005740#/?channel=RES_BUY,,"We are delighted to welcome to the market this two bedroom terraced house in a quiet cul de sac location in North Baddesley including garage, private rear garden and spacious accommodation. NO FORWARD CHAIN.",False,True,False,False
148001198,"Montfort College, Botley Road, Romsey, Hampshire",1,1,9,1,0,"Michael Rhodes are pleased to offer this beautifully presented one bedroom apartment to the market. Located to the rear of the historic and attractive Montfort College building, this first floor property also includes parking and communal gardens with amenities. NO FORWARD CHAIN.","Montfort College, Botley Road, Romsey, Hampshire",GB,"{'latitude': 50.98784, 'longitude': -1.47181}",https://media.rightmove.co.uk/9k/8764/148001198/8764_ROM240281_IMG_00_0000.jpeg,Apartment,new,2024-05-15T09:28:20Z,False,False,"£200,000",Offers in Excess of,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/148001198#/?channel=RES_BUY,,"Michael Rhodes are pleased to offer this beautifully presented one bedroom apartment to the market. Located to the rear of the historic and attractive Montfort College building, this first floor property also includes parking and communal gardens with amenities. NO FORWARD CHAIN.",False,True,False,False
121786931,"Broadwater Road, Romsey, Hampshire",2,0,8,1,0,"A First Floor Apartment which is located in the heart of the Romsey Town Centre and has the advantage of a lift. Hall, Lounge/Kitchen, 2 Bedrooms, En Suite Shower, Bathroom, Gas Heating, Allocated Car Parking Space.","Broadwater Road, Romsey, Hampshire",GB,"{'latitude': 50.9876, 'longitude': -1.49831}",https://media.rightmove.co.uk/9k/8764/121786931/8764_ROM220141_IMG_00_0000.jpeg,Apartment,new,2024-01-03T16:33:39Z,False,False,"£200,000",,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/121786931#/?channel=RES_BUY,,"A First Floor Apartment which is located in the heart of the Romsey Town Centre and has the advantage of a lift. Hall, Lounge/Kitchen, 2 Bedrooms, En Suite Shower, Bathroom, Gas Heating, Allocated Car Parking Space.",False,True,False,False
138736229,"Lansdowne Gardens, Romsey, Hampshire",2,0,10,1,0,"We are delighted to welcome to the market this modern two bedroom apartment is well presented throughout with a modern kitchen, parking, bathroom as well as communal gardens and a garage. Please note the management agent does not allow pets.","Lansdowne Gardens, Romsey, Hampshire",GB,"{'latitude': 50.99435, 'longitude': -1.50038}",https://media.rightmove.co.uk/9k/8764/138736229/8764_ROM230319_IMG_00_0000.jpeg,Apartment,new,2023-11-17T15:44:32Z,False,False,"£195,000",Offers in Excess of,2 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/138736229#/?channel=RES_BUY,,"We are delighted to welcome to the market this modern two bedroom apartment is well presented throughout with a modern kitchen, parking, bathroom as well as communal gardens and a garage. Please note the management agent does not allow pets.",False,True,False,False
147048020,"Cutforth Way, Romsey, Hampshire",1,0,9,1,0,This delightful first floor maisonette located in a favourable position in Abbotswood including off street parking and open plan living.,"Cutforth Way, Romsey, Hampshire",GB,"{'latitude': 51.00378, 'longitude': -1.47704}",https://media.rightmove.co.uk/9k/8764/147048020/8764_ROM240211_IMG_00_0000.jpeg,Maisonette,price_reduced,2024-05-08T15:36:44Z,False,False,"£190,000",Offers in Excess of,1 bedroom maisonette for sale,,,False,8764,https://www.rightmove.co.uk/properties/147048020#/?channel=RES_BUY,,This delightful first floor maisonette located in a favourable position in Abbotswood including off street parking and open plan living.,False,True,False,False
143787749,"Brewery Lane, Romsey, Hampshire",1,0,9,1,0,"Located in the ever popular Malthouse development, we are pleased to offer this ground floor apartment to the market. Accommadation comprises of one double bedroom, large living room and modern kitchen. There is allocated parking and no forward chain.","Brewery Lane, Romsey, Hampshire",GB,"{'latitude': 50.99282, 'longitude': -1.49897}",https://media.rightmove.co.uk/9k/8764/143787749/8764_ROM240051_IMG_00_0000.jpeg,Apartment,new,2024-01-18T17:10:02Z,False,False,"£175,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/143787749#/?channel=RES_BUY,,"Located in the ever popular Malthouse development, we are pleased to offer this ground floor apartment to the market. Accommadation comprises of one double bedroom, large living room and modern kitchen. There is allocated parking and no forward chain.",False,True,False,False
137888819,"Alma Road, Romsey, Hampshire",1,0,10,1,0,A well presented ground floor retirement flat which has one bedroom and is within a short walk of the Town. The property benefits from a Communal Lounge and House Manager. There is also resident parking. Vacant Possession,"Alma Road, Romsey, Hampshire",GB,"{'latitude': 50.99, 'longitude': -1.49216}",https://media.rightmove.co.uk/9k/8764/137888819/8764_ROM230277_IMG_00_0000.jpeg,Apartment,price_reduced,2024-02-16T11:59:21Z,False,False,"£170,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/137888819#/?channel=RES_BUY,,A well presented ground floor retirement flat which has one bedroom and is within a short walk of the Town. The property benefits from a Communal Lounge and House Manager. There is also resident parking. Vacant Possession,False,True,False,False
132031343,"Bridge Road, Romsey, Hampshire",1,0,8,1,0,"NO FORWARD CHAIN. ONE DOUBLE BEDROOM GROUND FLOOR APARTMENT. Accommodation comprises lounge/dining room, double bedroom, three piece shower room, communal garden as well as parking. RETIREMENT.","Bridge Road, Romsey, Hampshire",GB,"{'latitude': 50.99025, 'longitude': -1.48845}",https://media.rightmove.co.uk/9k/8764/132031343/8764_ROM230070_IMG_08_0000.jpeg,Apartment,price_reduced,2024-05-10T15:39:09Z,False,False,"£165,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/132031343#/?channel=RES_BUY,,"NO FORWARD CHAIN. ONE DOUBLE BEDROOM GROUND FLOOR APARTMENT. Accommodation comprises lounge/dining room, double bedroom, three piece shower room, communal garden as well as parking. RETIREMENT.",False,True,False,False
144277058,"Mill Lane, Romsey, Hampshire",1,0,9,1,0,"First floor apartment located in the Town with the advantage of a GARAGE. The property has a Lounge, Kitchen, Bedroom and a Bathroom. Shops, Doctors and other facilities are within a short walk. Vacant Posession.","Mill Lane, Romsey, Hampshire",GB,"{'latitude': 50.9913, 'longitude': -1.50112}",https://media.rightmove.co.uk/9k/8764/144277058/8764_ROM240006_IMG_00_0000.jpeg,Apartment,price_reduced,2024-03-07T13:30:30Z,False,False,"£160,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/144277058#/?channel=RES_BUY,,"First floor apartment located in the Town with the advantage of a GARAGE. The property has a Lounge, Kitchen, Bedroom and a Bathroom. Shops, Doctors and other facilities are within a short walk. Vacant Posession.",False,True,False,False
139373624,"Alma Road, Romsey, Hampshire",1,1,8,1,0,"A Well presented GROUND FLOOR apartment with it's own private rear access to the gardens. The property is located within a flat walk to Romsey town centre. Benefitting from a communal lounge, laundry room and ample resident parking.","Alma Road, Romsey, Hampshire",GB,"{'latitude': 50.99, 'longitude': -1.49216}",https://media.rightmove.co.uk/9k/8764/139373624/8764_ROM230381_IMG_00_0000.jpeg,Apartment,price_reduced,2024-04-10T08:59:46Z,False,False,"£160,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/139373624#/?channel=RES_BUY,,"A Well presented GROUND FLOOR apartment with it's own private rear access to the gardens. The property is located within a flat walk to Romsey town centre. Benefitting from a communal lounge, laundry room and ample resident parking.",False,True,False,False
136050119,"Alma Road, Romsey, Hampshire",1,0,10,1,0,"*Recently Reduced* First floor apartment which is located in Retirement Development which is within a short walk of the Town. Hall, Lounge, Kitchen, Bedroom, Shower Room, Communal Lounge, Laundry. Light and South Facing Apartment. NO FORWARD CHAIN","Alma Road, Romsey, Hampshire",GB,"{'latitude': 50.99, 'longitude': -1.49216}",https://media.rightmove.co.uk/9k/8764/136050119/8764_ROM220168_IMG_00_0000.jpeg,Apartment,price_reduced,2024-05-22T17:14:52Z,False,False,"£152,500",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/136050119#/?channel=RES_BUY,,"*Recently Reduced* First floor apartment which is located in Retirement Development which is within a short walk of the Town. Hall, Lounge, Kitchen, Bedroom, Shower Room, Communal Lounge, Laundry. Light and South Facing Apartment. NO FORWARD CHAIN",False,True,False,False
145160735,"Alma Road, Romsey, Hampshire",1,1,7,1,0,"*LARGE APARTMENT* *SOUTH FACING* Michael Rhodes are pleased to welcome this first floor retirement apartment to the market. This complex benefits from a communal lounge, plenty of parking, laundry room, communal gardens and more. NO FORWARD CHAIN.","Alma Road, Romsey, Hampshire",GB,"{'latitude': 50.99, 'longitude': -1.49216}",https://media.rightmove.co.uk/9k/8764/145160735/8764_ROM240115_IMG_00_0000.jpeg,Apartment,price_reduced,2024-06-06T11:29:31Z,False,False,"£150,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/145160735#/?channel=RES_BUY,,"*LARGE APARTMENT* *SOUTH FACING* Michael Rhodes are pleased to welcome this first floor retirement apartment to the market. This complex benefits from a communal lounge, plenty of parking, laundry room, communal gardens and more. NO FORWARD CHAIN.",False,True,False,False
138023315,"Bridge Road, Romsey, Hampshire",1,0,11,1,0,"Pleased to welcome to the market this well presented one bedroom first floor apartment. Accommodation comprises a lounge/dining room, double bedroom, shower room, communual garden as well as parking. RETIREMENT. NO FORWARD CHAIN.","Bridge Road, Romsey, Hampshire",GB,"{'latitude': 50.99025, 'longitude': -1.48845}",https://media.rightmove.co.uk/9k/8764/138023315/8764_ROM230384_IMG_00_0000.jpeg,Apartment,price_reduced,2024-04-29T10:10:18Z,False,False,"£145,000",,1 bedroom apartment for sale,,,False,8764,https://www.rightmove.co.uk/properties/138023315#/?channel=RES_BUY,,"Pleased to welcome to the market this well presented one bedroom first floor apartment. Accommodation comprises a lounge/dining room, double bedroom, shower room, communual garden as well as parking. RETIREMENT. NO FORWARD CHAIN.",False,True,False,False
